token_type,token_address,receiver,value,id
erc20,0xA7f552078dcC247C2684336020c03648500C6d9F,0x6a07ea36da7850cc89be2523eb9423fbe7237061,832.6665461426575,
erc20,0xA7f552078dcC247C2684336020c03648500C6d9F,0x9ab481166f7f43bed83dda6ed9fd458e181de56d,796.6952416589356,
erc20,0xA7f552078dcC247C2684336020c03648500C6d9F,0xee9f84af6a8251eb5ffde38c5f056bc72d3b3dd0,780.6167790600932,
erc20,0xA7f552078dcC247C2684336020c03648500C6d9F,0x53461e4fddcc1385f1256ae24ce3505be664f249,578.3477347122654,
erc20,0xA7f552078dcC247C2684336020c03648500C6d9F,0xec4fcd1aca723f8456999c5f5d7479dbe9528c11,541.2665591952244,
erc20,0xA7f552078dcC247C2684336020c03648500C6d9F,0x647c920102f251da87fb4d21aea5a322358f2721,520.7824212175102,
erc20,0xA7f552078dcC247C2684336020c03648500C6d9F,0xde01051a9f9343252e7a74219296c4387378fa68,518.9669342615076,
erc20,0xA7f552078dcC247C2684336020c03648500C6d9F,0xb76782b51bff9c27ba69c77027e20abd92bcf3a8,449.2182834196143,
erc20,0xA7f552078dcC247C2684336020c03648500C6d9F,0x272817e6c8e7dbf3cb5d382fbfa0f53db4427d6a,420.946103280282,
erc20,0xA7f552078dcC247C2684336020c03648500C6d9F,0x1d8d739912aae17819618e6e33580284c16785a9,369.2211890657538,
erc20,0xA7f552078dcC247C2684336020c03648500C6d9F,0xe107a20ce3836329a3c310e9a2da812cfb177f72,333.39314284255846,
erc20,0xA7f552078dcC247C2684336020c03648500C6d9F,0xfc7e2b665062b127047171ebb5000d53880bc88c,314.114550250456,
erc20,0xA7f552078dcC247C2684336020c03648500C6d9F,0x54d0de3cb22cc1e70a7f9da76024904de4b7eb6a,299.499472994164,
erc20,0xA7f552078dcC247C2684336020c03648500C6d9F,0x2393f959c3dd3020ce88effe317be9453a9728f5,279.332586730948,
erc20,0xA7f552078dcC247C2684336020c03648500C6d9F,0x000e8c608473dcee93021eb1d39fb4a7d7e7d780,270.6180367793212,
erc20,0xA7f552078dcC247C2684336020c03648500C6d9F,0x6ff9ce211a9a7a984d3fd526b644b8f8bb6b68b8,257.77470161729445,
erc20,0xA7f552078dcC247C2684336020c03648500C6d9F,0xc324f50e52a76cd967a51a9e41ed2a863bb9d831,244.3165924602144,
erc20,0xA7f552078dcC247C2684336020c03648500C6d9F,0x3a2be14dbb1c679380d1f34a92caa128bee1fa77,243.7088896075376,
erc20,0xA7f552078dcC247C2684336020c03648500C6d9F,0x805c559b43565505cec1273801d5aab30fb91004,204.38932386003896,
erc20,0xA7f552078dcC247C2684336020c03648500C6d9F,0x788550d00579f66c06ce209d14056c8f2c0a8188,201.04953916719455,
erc20,0xA7f552078dcC247C2684336020c03648500C6d9F,0x321814791be9c16cf72dccf986d455a0a163ce03,198.86003821940471,
erc20,0xA7f552078dcC247C2684336020c03648500C6d9F,0xa4c8d9e4ec5f2831701a81389465498b83f9457d,196.92836780599384,
erc20,0xA7f552078dcC247C2684336020c03648500C6d9F,0x07e9d06db58a77407db95d93fbe1275a46f97463,182.7697232767674,
erc20,0xA7f552078dcC247C2684336020c03648500C6d9F,0x849b8c6ffbc13805ba510af899e9d63645f174a3,156.5231729935408,
erc20,0xA7f552078dcC247C2684336020c03648500C6d9F,0x042b32ac6b453485e357938bdc38e0340d4b9276,140.62526487257776,
erc20,0xA7f552078dcC247C2684336020c03648500C6d9F,0x4d9ad4c310856a582b294726a4fa7a97b2169dc7,134.59556488182128,
erc20,0xA7f552078dcC247C2684336020c03648500C6d9F,0x7338afb07db145220849b04a45243956f20b14d9,128.3929429923953,
erc20,0xA7f552078dcC247C2684336020c03648500C6d9F,0xd5274da7fcd2d6ad9687db7eb0cda4616223ad7e,127.49947916411556,
erc20,0xA7f552078dcC247C2684336020c03648500C6d9F,0x86cbd0ce0c087b482782c181da8d191de18c8275,109.80605429874102,
erc20,0xA7f552078dcC247C2684336020c03648500C6d9F,0xe51c270dfded5313e232ab39fd03b93aba0137fd,109.1421175749273,
erc20,0xA7f552078dcC247C2684336020c03648500C6d9F,0x2649bb086552825ced34545388dbc40f6c51fea0,107.06183186491889,
erc20,0xA7f552078dcC247C2684336020c03648500C6d9F,0x94a0575635ce1cb0cc241918eb3f5a4c92552e0d,104.8203159954137,
erc20,0xA7f552078dcC247C2684336020c03648500C6d9F,0x52cba35123edeb68cf549ef0efb4cfc5854c0df4,100.10207476016112,
erc20,0xA7f552078dcC247C2684336020c03648500C6d9F,0xbfb496acb99299e9ece84b3fd1b3fdd0f6cddf49,99.56104253038345,
erc20,0xA7f552078dcC247C2684336020c03648500C6d9F,0x261377cfb52e6fd3048b0ab991d991ee43ef2d4a,97.45473994648272,
erc20,0xA7f552078dcC247C2684336020c03648500C6d9F,0x385bae68690c1b86e2f1ad75253d080c14fa6e16,93.0598290208753,
erc20,0xA7f552078dcC247C2684336020c03648500C6d9F,0x40051f6ce83bd4fc2145958e262a784b09771658,92.91377055830718,
erc20,0xA7f552078dcC247C2684336020c03648500C6d9F,0x0e61dae710688c22d8f6d0c3fdd1735d27ddff8f,91.65618891503593,
erc20,0xA7f552078dcC247C2684336020c03648500C6d9F,0x14e27302100a769b3821333ea9276d77bb7f8832,86.88552531741777,
erc20,0xA7f552078dcC247C2684336020c03648500C6d9F,0xbd9795a14035dba41bccfc563329aa6b197a0cbb,86.61552281541209,
erc20,0xA7f552078dcC247C2684336020c03648500C6d9F,0x790f54ae142a33ab64e6f558476eb1a6caab30dd,85.07212671751806,
erc20,0xA7f552078dcC247C2684336020c03648500C6d9F,0x8861df23a1f37b33293e6deb8bf28b88c3731ceb,82.03983136026265,
erc20,0xA7f552078dcC247C2684336020c03648500C6d9F,0xb67620e8c9e19592b616942f895153e2dcf9ccb6,78.12258748963491,
erc20,0xA7f552078dcC247C2684336020c03648500C6d9F,0x465b357bbac5f6f3bc78669db6980f9eaa21d0c2,75.67368959515517,
erc20,0xA7f552078dcC247C2684336020c03648500C6d9F,0xd5404f9caf329b50a13c3de5ef6ecc39ab2d7571,75.14741711196191,
erc20,0xA7f552078dcC247C2684336020c03648500C6d9F,0x1148501cceb0f7679365c0b8eebb23305c523946,73.80309687849865,
erc20,0xA7f552078dcC247C2684336020c03648500C6d9F,0xfe9182cd69f9feb2a22c8bb88d03dcbbdff77f11,73.26356021502599,
erc20,0xA7f552078dcC247C2684336020c03648500C6d9F,0x8369b9defc618e5c7d9649ae523bbe92eea0e39a,72.33724116462906,
erc20,0xA7f552078dcC247C2684336020c03648500C6d9F,0x0f45156f109e474295913d78036fa213b1745d5a,67.65589123821783,
erc20,0xA7f552078dcC247C2684336020c03648500C6d9F,0xc8dda504356195ba5344e5a9826ce07dfeaa97b6,67.43774864056286,
erc20,0xA7f552078dcC247C2684336020c03648500C6d9F,0x44fbef86239debd8e68a22a9ba58cd7ab6be6947,66.25844591908115,
erc20,0xA7f552078dcC247C2684336020c03648500C6d9F,0x926bf90196781cf2161535d48af542889cac4d2e,65.06046155409574,
erc20,0xA7f552078dcC247C2684336020c03648500C6d9F,0x0ce638e196f5141b9aa2fedc07ea158d94b458f9,64.87860544845827,
erc20,0xA7f552078dcC247C2684336020c03648500C6d9F,0xa901368aec255b1e6df31edf8aa735ff16bb12a8,63.86792596680756,
erc20,0xA7f552078dcC247C2684336020c03648500C6d9F,0x0a573bc3489d3dc339643ce50767c19eeb3fed70,62.81180084294569,
erc20,0xA7f552078dcC247C2684336020c03648500C6d9F,0xbbc25274b5b8bb6507b3078e38b56d8901fc4102,62.50570811415428,
erc20,0xA7f552078dcC247C2684336020c03648500C6d9F,0xa25a9b7c73158b3b34215925796ce6aa8100c13a,61.10993581399904,
erc20,0xA7f552078dcC247C2684336020c03648500C6d9F,0x375f95fb45811ace248adc5baee5228d91ffca50,60.05188318950477,
erc20,0xA7f552078dcC247C2684336020c03648500C6d9F,0xaa32b085a44b3ae896c721d2eaf35dc93940d182,59.94649705806469,
erc20,0xA7f552078dcC247C2684336020c03648500C6d9F,0xf71d161fdc3895f21612d79f15aa819b7a3d296a,58.8770856002586,
erc20,0xA7f552078dcC247C2684336020c03648500C6d9F,0xb7f996eb420fe850eae9296647460993fff2cd38,58.61476194567167,
erc20,0xA7f552078dcC247C2684336020c03648500C6d9F,0x0f06b02d62f9d6015c6a76c2f0977debb56961bf,56.93634951487142,
erc20,0xA7f552078dcC247C2684336020c03648500C6d9F,0x39de56518e136d472ef9645e7d6e1f7c6c8ed37b,56.07490868348604,
erc20,0xA7f552078dcC247C2684336020c03648500C6d9F,0x2459d93923cc940e3aa1935ead83ef8011534bb1,56.04883004805399,
erc20,0xA7f552078dcC247C2684336020c03648500C6d9F,0x4500438afecbd49df90fc729095c39096002f05e,55.86086449479397,
erc20,0xA7f552078dcC247C2684336020c03648500C6d9F,0xd49ca0fcb806d6aad3e40c9bd2bc52d5e031bd22,54.9646929293998,
erc20,0xA7f552078dcC247C2684336020c03648500C6d9F,0x843604564aa6fb2a28c06e20b02c30483bc2bcdc,53.61089171047315,
erc20,0xA7f552078dcC247C2684336020c03648500C6d9F,0xabe780bdc3872b4dec16bd44b2bb999f9151ae28,52.99967877881958,
erc20,0xA7f552078dcC247C2684336020c03648500C6d9F,0xf7434638a7d52e44859a55fcf7c13dc9ddc4b140,52.88631356461253,
erc20,0xA7f552078dcC247C2684336020c03648500C6d9F,0xc610d02270c39a0581fe0137f5e93ae5053d3c66,52.57628787309962,
erc20,0xA7f552078dcC247C2684336020c03648500C6d9F,0x855c4dca95adb9ce63f09b9899882c50ad9cfc8f,52.3819823581536,
erc20,0xA7f552078dcC247C2684336020c03648500C6d9F,0xf8deccaf8f60a0f64af61da2a87fd2c6c07426f8,52.15937990563844,
erc20,0xA7f552078dcC247C2684336020c03648500C6d9F,0xbdfa4f4492dd7b7cf211209c4791af8d52bf5c50,51.55347482291602,
erc20,0xA7f552078dcC247C2684336020c03648500C6d9F,0x596a7f60a430d3ea672ebd0268cd414a6607b463,50.90334085707171,
erc20,0xA7f552078dcC247C2684336020c03648500C6d9F,0xd2b6a7870c590674be5e3eb659b1833664e8226a,50.44980698076648,
erc20,0xA7f552078dcC247C2684336020c03648500C6d9F,0xdb08699e15caf56bfa0ed021b361c11ccf57fd68,50.167110440226274,
erc20,0xA7f552078dcC247C2684336020c03648500C6d9F,0x97944e369a1af4040816f157134edca8e9f82ecd,49.48634461204027,
erc20,0xA7f552078dcC247C2684336020c03648500C6d9F,0xf46a1f58cf4dfa84a34b7253c04b4b9fce3b5f73,48.10412415546867,
erc20,0xA7f552078dcC247C2684336020c03648500C6d9F,0xf41274ad0ab41369ac87cc7cad9ccffc9303d777,47.99755899706543,
erc20,0xA7f552078dcC247C2684336020c03648500C6d9F,0x00b591bc2b682a0b30dd72bac9406bfa13e5d3cd,46.86359820045274,
erc20,0xA7f552078dcC247C2684336020c03648500C6d9F,0x9cb7f282b29e5769e2e4c08698184f9649b6087f,46.64969061196709,
erc20,0xA7f552078dcC247C2684336020c03648500C6d9F,0x8f27fa136ff4da1796368380019029d81d12d06d,43.91819110278799,
erc20,0xA7f552078dcC247C2684336020c03648500C6d9F,0x48409735c07b31db8ecc0127561daa397c137497,43.646249357368674,
erc20,0xA7f552078dcC247C2684336020c03648500C6d9F,0x3a28afb20ebb049541d553075a3ac54e18034aba,43.21767335429946,
erc20,0xA7f552078dcC247C2684336020c03648500C6d9F,0x1ef5b6c5642d3e1bc8686d2b37383856c10aa13d,43.10696618564501,
erc20,0xA7f552078dcC247C2684336020c03648500C6d9F,0x928baa371740e8ca4d5e49781e0edbe14eeda2a9,42.97596104137075,
erc20,0xA7f552078dcC247C2684336020c03648500C6d9F,0x0f2437ff38e032596f2226873038230dcb22c485,42.0637327747383,
erc20,0xA7f552078dcC247C2684336020c03648500C6d9F,0x7aa1fed31ff356dba66f551c232b5770442b41aa,41.07360786992734,
erc20,0xA7f552078dcC247C2684336020c03648500C6d9F,0x9141d5284c701614a48b42bf4848ecc093f118f1,40.8896183450683,
erc20,0xA7f552078dcC247C2684336020c03648500C6d9F,0x0c4b65beadb705b927ab68a1b00055f74579f997,40.85421803642703,
erc20,0xA7f552078dcC247C2684336020c03648500C6d9F,0xc4e24ff2dee71ff59a3bbb84989a1d2d2426b201,40.536636375243866,
erc20,0xA7f552078dcC247C2684336020c03648500C6d9F,0x76b20a25373250d1229070d8876c45a675e61d89,39.57967609060309,
erc20,0xA7f552078dcC247C2684336020c03648500C6d9F,0xd87ecc6c74f486b044824a222326a96f696fcfa2,37.46769959338798,
erc20,0xA7f552078dcC247C2684336020c03648500C6d9F,0x152b8c153e4f18bfe1cb3f2eaa563813c758e279,37.424197199451605,
erc20,0xA7f552078dcC247C2684336020c03648500C6d9F,0x3a2d016124df975850b84a6a970ecd5725bf793d,35.66296616371923,
erc20,0xA7f552078dcC247C2684336020c03648500C6d9F,0x7aef2d7671efb00a7196eb4bbd8ee7a2ba0e5de2,35.272092600893586,
erc20,0xA7f552078dcC247C2684336020c03648500C6d9F,0xcf0afa96743819d52515bff99635a7978f2a856f,34.43255303206582,
erc20,0xA7f552078dcC247C2684336020c03648500C6d9F,0x00e22b85d329650e35a9d664b7c408a57820f13f,34.05004720748719,
erc20,0xA7f552078dcC247C2684336020c03648500C6d9F,0x5d8cb0742186ff7fb55932095567e8a10d95dfb5,33.08310495747773,
erc20,0xA7f552078dcC247C2684336020c03648500C6d9F,0x999eccea3c4f9219b1b1b42b4830e62c26004b40,32.88180215052266,
erc20,0xA7f552078dcC247C2684336020c03648500C6d9F,0x5b63b4929094c6a68c39f787939b5b318c47272c,32.583685373519124,
erc20,0xA7f552078dcC247C2684336020c03648500C6d9F,0xe26edca05417a65819295c49fc67272ab247d791,31.967841807407456,
erc20,0xA7f552078dcC247C2684336020c03648500C6d9F,0xc38899d01dc59a92e38cbe5feec9fadd0eb063b9,31.918526322690138,
erc20,0xA7f552078dcC247C2684336020c03648500C6d9F,0xee1f07f88934c2811e3dcabdf438d975c3d62cd3,31.551207766441625,
erc20,0xA7f552078dcC247C2684336020c03648500C6d9F,0x8107b00171a02f83d7a17f62941841c29c3ae60f,31.42593857544247,
erc20,0xA7f552078dcC247C2684336020c03648500C6d9F,0x99ed04c212dd3929e9063bd78b26ef41858cb62c,31.33993456904652,
erc20,0xA7f552078dcC247C2684336020c03648500C6d9F,0x3ad1029eda5130f499d3c80b4fe8004cd06cb5ad,30.98800895084453,
erc20,0xA7f552078dcC247C2684336020c03648500C6d9F,0x84a6a7c0674a3aa03e09c026600cb46181821f07,30.44828858297844,
erc20,0xA7f552078dcC247C2684336020c03648500C6d9F,0x544f28b77daafbb92ac35e5922ebede6113ad443,29.960198143697568,
