token_type,token_address,receiver,value,id
erc20,0xA7f552078dcC247C2684336020c03648500C6d9F,0x26fcbd3afebbe28d0a8684f790c48368d21665b5,1418.4880101434649,
erc20,0xA7f552078dcC247C2684336020c03648500C6d9F,0x6a07ea36da7850cc89be2523eb9423fbe7237061,871.0892307562182,
erc20,0xA7f552078dcC247C2684336020c03648500C6d9F,0x9ab481166f7f43bed83dda6ed9fd458e181de56d,833.4580612356227,
erc20,0xA7f552078dcC247C2684336020c03648500C6d9F,0x53461e4fddcc1385f1256ae24ce3505be664f249,605.0350955901088,
erc20,0xA7f552078dcC247C2684336020c03648500C6d9F,0xec4fcd1aca723f8456999c5f5d7479dbe9528c11,566.2428409879388,
erc20,0xA7f552078dcC247C2684336020c03648500C6d9F,0xfdde7ad56320b9cc691ad319a8fec2c8d6b993e6,552.8714829265725,
erc20,0xA7f552078dcC247C2684336020c03648500C6d9F,0x647c920102f251da87fb4d21aea5a322358f2721,544.8134800073979,
erc20,0xA7f552078dcC247C2684336020c03648500C6d9F,0xde01051a9f9343252e7a74219296c4387378fa68,538.7646962304722,
erc20,0xA7f552078dcC247C2684336020c03648500C6d9F,0xee9f84af6a8251eb5ffde38c5f056bc72d3b3dd0,415.3640759166014,
erc20,0xA7f552078dcC247C2684336020c03648500C6d9F,0x1d8d739912aae17819618e6e33580284c16785a9,386.2585846064253,
erc20,0xA7f552078dcC247C2684336020c03648500C6d9F,0x5bff1a68663ff91b0650327d83d4230cd00023ad,377.8065277368193,
erc20,0xA7f552078dcC247C2684336020c03648500C6d9F,0xe107a20ce3836329a3c310e9a2da812cfb177f72,348.7772838760914,
erc20,0xA7f552078dcC247C2684336020c03648500C6d9F,0xfc7e2b665062b127047171ebb5000d53880bc88c,328.6090971404616,
erc20,0xA7f552078dcC247C2684336020c03648500C6d9F,0x54d0de3cb22cc1e70a7f9da76024904de4b7eb6a,313.3196196616281,
erc20,0xA7f552078dcC247C2684336020c03648500C6d9F,0x000e8c608473dcee93021eb1d39fb4a7d7e7d780,283.10547430888346,
