token_type,token_address,receiver,value,id
erc20,0xA7f552078dcC247C2684336020c03648500C6d9F,0x6a07ea36da7850cc89be2523eb9423fbe7237061,841.8738677207506,
erc20,0xA7f552078dcC247C2684336020c03648500C6d9F,0x9ab481166f7f43bed83dda6ed9fd458e181de56d,805.5048057319394,
erc20,0xA7f552078dcC247C2684336020c03648500C6d9F,0x53461e4fddcc1385f1256ae24ce3505be664f249,584.7428920560134,
erc20,0xA7f552078dcC247C2684336020c03648500C6d9F,0xec4fcd1aca723f8456999c5f5d7479dbe9528c11,547.2516864866535,
erc20,0xA7f552078dcC247C2684336020c03648500C6d9F,0x647c920102f251da87fb4d21aea5a322358f2721,526.5410424165731,
erc20,0xA7f552078dcC247C2684336020c03648500C6d9F,0xde01051a9f9343252e7a74219296c4387378fa68,524.7054804710057,
erc20,0xA7f552078dcC247C2684336020c03648500C6d9F,0xb76782b51bff9c27ba69c77027e20abd92bcf3a8,454.1855746040193,
erc20,0xA7f552078dcC247C2684336020c03648500C6d9F,0x272817e6c8e7dbf3cb5d382fbfa0f53db4427d6a,414.4735101112458,
erc20,0xA7f552078dcC247C2684336020c03648500C6d9F,0xee9f84af6a8251eb5ffde38c5f056bc72d3b3dd0,401.4332272258648,
erc20,0xA7f552078dcC247C2684336020c03648500C6d9F,0x1d8d739912aae17819618e6e33580284c16785a9,373.3039016917416,
erc20,0xA7f552078dcC247C2684336020c03648500C6d9F,0x5bff1a68663ff91b0650327d83d4230cd00023ad,365.1353174000568,
erc20,0xA7f552078dcC247C2684336020c03648500C6d9F,0xe107a20ce3836329a3c310e9a2da812cfb177f72,337.0796820608119,
erc20,0xA7f552078dcC247C2684336020c03648500C6d9F,0xfc7e2b665062b127047171ebb5000d53880bc88c,317.5879138555053,
erc20,0xA7f552078dcC247C2684336020c03648500C6d9F,0x54d0de3cb22cc1e70a7f9da76024904de4b7eb6a,302.81122842987975,
erc20,0xA7f552078dcC247C2684336020c03648500C6d9F,0x000e8c608473dcee93021eb1d39fb4a7d7e7d780,273.610431875536,
erc20,0xA7f552078dcC247C2684336020c03648500C6d9F,0x6ff9ce211a9a7a984d3fd526b644b8f8bb6b68b8,260.6250798190876,
erc20,0xA7f552078dcC247C2684336020c03648500C6d9F,0xc324f50e52a76cd967a51a9e41ed2a863bb9d831,247.0181558220018,
erc20,0xA7f552078dcC247C2684336020c03648500C6d9F,0x3a2be14dbb1c679380d1f34a92caa128bee1fa77,246.4037332138425,
erc20,0xA7f552078dcC247C2684336020c03648500C6d9F,0x6b9dfc960299166df15ab8a85f054c69e2be2353,232.97579527415047,
erc20,0xA7f552078dcC247C2684336020c03648500C6d9F,0x805c559b43565505cec1273801d5aab30fb91004,206.64938611500315,
erc20,0xA7f552078dcC247C2684336020c03648500C6d9F,0x788550d00579f66c06ce209d14056c8f2c0a8188,203.2726713067229,
