token_type,token_address,receiver,value,id
erc20,0xA7f552078dcC247C2684336020c03648500C6d9F,0x6a07ea36da7850cc89be2523eb9423fbe7237061,3414.753746598645,
erc20,0xA7f552078dcC247C2684336020c03648500C6d9F,0x26fcbd3afebbe28d0a8684f790c48368d21665b5,2833.7759903583938,
erc20,0xA7f552078dcC247C2684336020c03648500C6d9F,0x9ab481166f7f43bed83dda6ed9fd458e181de56d,2435.658108626498,
erc20,0xA7f552078dcC247C2684336020c03648500C6d9F,0x53461e4fddcc1385f1256ae24ce3505be664f249,2371.79589247866,
erc20,0xA7f552078dcC247C2684336020c03648500C6d9F,0xec4fcd1aca723f8456999c5f5d7479dbe9528c11,2219.7265153532294,
erc20,0xA7f552078dcC247C2684336020c03648500C6d9F,0x647c920102f251da87fb4d21aea5a322358f2721,2135.7213547889196,
erc20,0xA7f552078dcC247C2684336020c03648500C6d9F,0xee9f84af6a8251eb5ffde38c5f056bc72d3b3dd0,2011.8411199033517,
erc20,0xA7f552078dcC247C2684336020c03648500C6d9F,0xde01051a9f9343252e7a74219296c4387378fa68,1582.4371109629856,
erc20,0xA7f552078dcC247C2684336020c03648500C6d9F,0x1d8d739912aae17819618e6e33580284c16785a9,1514.1708821214988,
erc20,0xA7f552078dcC247C2684336020c03648500C6d9F,0x272817e6c8e7dbf3cb5d382fbfa0f53db4427d6a,1373.8748245119168,
erc20,0xA7f552078dcC247C2684336020c03648500C6d9F,0xe107a20ce3836329a3c310e9a2da812cfb177f72,1364.7042427034658,
erc20,0xA7f552078dcC247C2684336020c03648500C6d9F,0xfc7e2b665062b127047171ebb5000d53880bc88c,1288.179334570173,
erc20,0xA7f552078dcC247C2684336020c03648500C6d9F,0x54d0de3cb22cc1e70a7f9da76024904de4b7eb6a,1228.243109140022,
erc20,0xA7f552078dcC247C2684336020c03648500C6d9F,0x5bff1a68663ff91b0650327d83d4230cd00023ad,1119.8960623942914,
erc20,0xA7f552078dcC247C2684336020c03648500C6d9F,0x000e8c608473dcee93021eb1d39fb4a7d7e7d780,1109.800747094066,
erc20,0xA7f552078dcC247C2684336020c03648500C6d9F,0x6ff9ce211a9a7a984d3fd526b644b8f8bb6b68b8,1057.1304109714963,
erc20,0xA7f552078dcC247C2684336020c03648500C6d9F,0xc324f50e52a76cd967a51a9e41ed2a863bb9d831,1001.9388953772104,
erc20,0xA7f552078dcC247C2684336020c03648500C6d9F,0x3a2be14dbb1c679380d1f34a92caa128bee1fa77,999.4467145605197,
erc20,0xA7f552078dcC247C2684336020c03648500C6d9F,0xb76782b51bff9c27ba69c77027e20abd92bcf3a8,903.4038580236336,
erc20,0xA7f552078dcC247C2684336020c03648500C6d9F,0xfdde7ad56320b9cc691ad319a8fec2c8d6b993e6,846.652309488607,
erc20,0xA7f552078dcC247C2684336020c03648500C6d9F,0x805c559b43565505cec1273801d5aab30fb91004,838.1977307111085,
erc20,0xA7f552078dcC247C2684336020c03648500C6d9F,0x788550d00579f66c06ce209d14056c8f2c0a8188,817.9413475180891,
erc20,0xA7f552078dcC247C2684336020c03648500C6d9F,0x321814791be9c16cf72dccf986d455a0a163ce03,815.5222083848696,
erc20,0xA7f552078dcC247C2684336020c03648500C6d9F,0xa4c8d9e4ec5f2831701a81389465498b83f9457d,805.6790530602698,
erc20,0xA7f552078dcC247C2684336020c03648500C6d9F,0x07e9d06db58a77407db95d93fbe1275a46f97463,749.5360540367045,
erc20,0xA7f552078dcC247C2684336020c03648500C6d9F,0x6b9dfc960299166df15ab8a85f054c69e2be2353,674.257520917705,
erc20,0xA7f552078dcC247C2684336020c03648500C6d9F,0x849b8c6ffbc13805ba510af899e9d63645f174a3,641.899321985766,
erc20,0xA7f552078dcC247C2684336020c03648500C6d9F,0xd5274da7fcd2d6ad9687db7eb0cda4616223ad7e,522.8735634714063,
erc20,0xA7f552078dcC247C2684336020c03648500C6d9F,0x593396a9770085ac84a8c066018dea1473fe29c0,518.1266950564462,
erc20,0xA7f552078dcC247C2684336020c03648500C6d9F,0x7338afb07db145220849b04a45243956f20b14d9,512.6216921726334,
erc20,0xA7f552078dcC247C2684336020c03648500C6d9F,0x1148501cceb0f7679365c0b8eebb23305c523946,476.88016685538025,
erc20,0xA7f552078dcC247C2684336020c03648500C6d9F,0x86cbd0ce0c087b482782c181da8d191de18c8275,450.3130779696289,
erc20,0xA7f552078dcC247C2684336020c03648500C6d9F,0xe51c270dfded5313e232ab39fd03b93aba0137fd,447.5902828415551,
erc20,0xA7f552078dcC247C2684336020c03648500C6d9F,0x042b32ac6b453485e357938bdc38e0340d4b9276,429.9198096770777,
erc20,0xA7f552078dcC247C2684336020c03648500C6d9F,0x94a0575635ce1cb0cc241918eb3f5a4c92552e0d,429.8666355975698,
