address,amount
0xad38bb214b171c9702d58b0c941e7fb4a4c01e2c,20.963753258615682
0xe47624e1401e5777f4efa0fcc87a0aca45dab0a2,20.747120093906634
0x68224861d426eb0418ca9589a96a80b0084e5318,20.012973105795652
0xb4d502361a3c6f823eeb9a99af09e110382206ee,19.99856200726356
0x604eb5d4126e3318ec27721bd5059307684f5c89,19.835045822985638
0x4c37700d949db46aa11a9f1627070f9af31f8011,19.822746369118672
0x22866c5c7f2b5475cff41465c53aa813b4c22b13,19.75644832649576
0xd65370c5565f2bea121f3c22823233f98a4be793,19.665370888044606
0x1b51cce51e2531c478daa9b68eb80d47247dcbec,19.603523000551803
0xc82a46ee1c54859dae3f881f718cd52bf5a034a5,19.428609482860345
0x564b1a055d9caaaff7435dce6b5f6e522b27de7d,19.263629118395304
0xc207ceb0709e1d2b6ff32e17989d4a4d87c91f37,19.153642640828302
0xaaf5feaa9e5694b2b293e67558e2da8ea4b1fb13,19.125471714590876
0x7822159ee394d14745cde63a706f965fb73c7ac8,18.884583719899855
0x2d2bf044ad59f8fbbfbd5785e7553af0d4a52126,18.108185324446186
0x25150ae86241d8128edda5039c0fff7762d62f90,17.83085864915329
0xe2ca0b3361d4fa2b20248f34632abf4d8de360b3,17.82086343737489
0xd6fd705ee0b31a9300d3e2154bcce777270cbb6f,17.50479921133641
0xb95c11a236a5bf7c900dbbd95d582be4efb9fa8a,17.15635815114227
0x148832f37889f6c186dd6dce6ab8bf50cb5c05d8,17.151202579944627
0xbb2d41acfea24a3a2ad4a6f95c3ace1cc98c6ed6,17.125790439973542
0xee4c633368f1fdbc0be5845c32dd592c40368bb0,17.121752854368168
0x9a82aa6edbc473a883b8906bf41084c9c1b760f2,17.060041820736963
0x53994780d09c4dc01d4d3cbd043ecb8c95fd9a2a,16.959793133005906
0xe71f09556786d2183d4c64fb317a2ea2c5cf80e8,15.44820187448881
0x46de6387a065c936740f4edb08bd42abebbb78fd,15.235986289336443
0xed5a1aa5687de0f9da5bf4c662665eb7387189eb,15.08843256748655
0xbb2f6f057d9c7b75ce9c0e6f21155d298a5ce98c,15.007609204356555
0x720b304e1f7f2ac7d1e60b03289b13a8a764f315,14.704812832658048
0x85515e6ad6b92f6fb55b61e5eeba44ae07adbc0e,14.033055902697877
0x41de0ff7e391b304ed0033819e91046853e14656,14.021101463600225
0x7bfee91193d9df2ac0bfe90191d40f23c773c060,13.923296011439538
0x1991059f78026d50739100d5eeda2723f8d9dd52,13.491833615087213
0x639ade8805c0081ea5da9495bb50751003e827cc,13.40771938128195
0x89cff61026f6743b8d25ae9b253582083136b1c4,13.329583791211938
0xf2b8c142edcf2f3cc22665cce863a7c9a3e9f156,13.086700934729123
0xaad747958f996b22f360fd1d0e3ba56efd477c1f,12.999391973820607
0x2d3ad3c5ed5bb99d453a906a7fdc4ac5615bafd9,12.923340854751247
0xf60f773494889f18fc7eabbcd5705334bb7cc6dc,12.390594487988917
0x98f365b8215189f547e0f77d84af1a2cb0820c72,12.353416030970852
0x9880224de223bb3df79af7753dccc66f89473122,12.280685281386125
0x8a83716acd66d9e1fb18c9b79540b72e04f80ac0,12.108613739669403
0xb366e2348ca1e6d46d9124e719be8a7cf4b1dc86,12.086977390437522
0xc6a8c7f1b6809539d03d2c4ede2691bebb707478,12.059545692610826
0xa817f7d66ad1201e3a3c8562b725ea3baba4d40c,11.909331139766364
0x794783dcfcac8c1944727057a3208d8f8bb91506,11.87958957257758
0x0b0e1670e2a5cfb56898760403c912402c9e597a,11.773722744986955
0x380886e656ce40bd145a9fb85ac7e3dc51d5ee8b,11.631120755521314
0xd253c7cc525345922cb1de7824a753d21083dede,11.060331090937122
0x2f486cd2711fed55ecc481a5a0ac62001ebfb16c,10.9169372075737
0xe25d56df6edbcc226b611cb95fddeff9cd6d88b6,10.9061888454943
0x35ffc49e7fefc188dff81db3c717db098294bc23,10.80805016323879
0x310d5c8ee1512d5092ee4377061ae82e48973689,10.642569143392516
0xd50f649a2c9fd7ae88c223da80e985d71de45593,10.490494728344212
0x7b3e3448b4430196d4c1a5584c860017224bd773,10.466775063429525
0x6b68b7652a32aff234c17796afcea800d54e3428,10.450434366777378
0xebaccaccd4225c0a46c57fe7d9176fd9c1ab9070,10.414500857833753
0x3cc9063e7ac5fa8345e1f59bc32a470ccd30ca6d,10.347238769973693
0xced29ba48490c51e4348e654c313ac97762beccc,10.334259497206846
0xa06a7a89edf5ea05cd4fb613aca2a49412741cd4,10.156018955084095
0xe9e3fb31e1fd98391f57bd0dcd6bc91bad3e5e7a,10.11278072393378
0x0f2f9599c19cddd869d0bbf7bc3bfe354dd5b40a,9.909681848818964
0xff4944f8809ec48d8acc655ff83770cbd4c3a02a,9.776359945167101
0x0a0be1f6f9cbf28b2b2380486fa9c8e532f8783b,9.676040129890696
0xbae8eca7740719aed4e3bee50b5d35d8cf21e77a,9.433562065279736
0x5275817b74021e97c980e95ede6bbac0d0d6f3a2,9.163547820066459
0xce3afb0e9c6a021a0024989a49bda86019aab978,8.94150763877405
0x7ad356ccf06d94c8a425456068aa4d035e70953b,8.823923623577231
0x7d9a0715ed734ff4225e3a70141e1e6079ca5cae,8.784012013447901
0x26cd02457ba015d12edb985f245c183321b5463a,8.639745193547686
0x42a5a8706f26e26b5bec11ec56fc251ad70bfbc8,8.49974974048477
0x8eb181e3da6e14c6bb5a4c0e8c2f5e8e3da2528d,8.46141683286264
0x58c0a5f11469ea49ad1bf0ad0d25a5cae582dd0a,8.430181756586402
0x6c0cf880cb20eefabfb09341fba9e2bd29ad3dfa,8.41435742106244
0xc00ec5064f48432de8c2b3ca01c78c8d6c1eabca,8.296828958152439
0x9e45d9080795a948299711a8326bf57fa0cdff2c,8.278491484495655
0x3181731945d495f4ed41c423945650ee21d5d68e,8.16598471342547
0x7d54d807e9132fc34acde66de49b36d4f37e8e0c,8.101720800238391
0xea1feb9a9a006a7fc253c6ca87349be0da072f25,8.014967379261629
0xdcc15893d37b2ad030067e8836448663ed6c3993,8.013588718050245
0x36cc7b13029b5dee4034745fb4f24034f3f2ffc6,7.977788163689701
0x87e32d4631d728d6ad7ebcd133b11febc9da9b93,7.9312805795927055
0x4ae958b4de0e6f21d51e73625fb9d5e0c3b0985f,7.830188695304491
0x63dbf00c99ead0635ff5adf2fd2f1f7f2141fc7c,7.817590652320358
0xfccd515d395fcc855fa56ae273d7837a2db57b7c,7.800363304219374
0xa18a6343c9af008bbc236916a9121bb2048285e8,7.7879591986555425
0xb92480f52f33731568154fa811851a7316c503a2,7.7767333348106575
0xe024d0f8b612fa88d5678e279ea236403868f1f6,7.7539081594781845
0xd798428e860465e08b522f8440f707593e6d22c6,7.7305340769569115
0x1fe850e040df04f5866912d33d1bffd3179bf369,7.477748544551595
0xb0751ec2aa6a2e73fb3b59fad33af9a498b51153,7.45431001036743
0x10752ae123f8f65ee7609b336c77bb941c584bba,7.400928211674294
0xdb9334f400da78e564142c7d1a2d19515105e7bb,7.3844382571402525
0x4718fc7e40092a9d5fc584699aea1aa4c6f63d33,7.322695074581947
0x6b9dfc960299166df15ab8a85f054c69e2be2353,7.322235840256247
0xfb902be6accb767b78f5906ca8f7a27b113bd44f,7.31820843766956
0xdedda94e960ade948bb12df0f4f0ee860a1b0970,7.309521334935344
0x56451156e59a92217a90ee3f4b7d3fe9044c385a,7.2896829514047825
0xa6350252e5917ea71f661d9cedd55f3846829c0f,7.279329527253325
0xd76a9cba16b91f4a5927bd496f20de108ff445a7,7.268386929580887
0xf0f51f50565c1a4ea9889ba9dfd2afa4defb6d9f,7.2600843954750705
0x1eccd61c9fa53a8d2e823a26cd72a7efd7d0e92e,7.2398754652725135
0x36e992c989b242a098c02735e66170ea19447861,7.162750784264723
0xe9a14ef5a818fd27b636695ac34dd4f63de88350,7.137575114036883
0x7e99e2ab40d65f1836b441af005b1123f7615d22,7.064108363760474
0x5ba751cd8d8901f5c003d9452264fba5a0d73bea,6.95107239712503
0xaabd5fbcb8ad62d4fbbb02a2e9769a9f2ee7e883,6.9075877343148555
0x2167e76c32441c4fe1dcbfb1edf0ba2e6d1cd024,6.898623004473155
0xb970c89c27380363626d44f84e2844617e9ff969,6.772237826561676
0x4e77477cde828befbfef51c40b05b465de55c9c0,6.734561304874914
0x40581470c9b8724af5ed35b72201f5a434f82340,6.71485538107381
0x886f6ab61294e7650de300e0d026b1408f1e160f,6.5543923658515375
0x20ee15f4f2fce1c0c909b728f7b3f26e4173eb9c,6.538855966955423
0x53fe88ceb39f23db1fcd4d6beb55965f6ac1764f,6.531916887372537
0x8b00f58c47145b7382587a72db757dbeec700ff7,6.464755776729219
0x1395de9daec52ad405e945603ea0a9346d00d01c,6.461531614739647
0xb7d49adb031d6dbdf3e8e28f21c6dd3b6f231cd5,6.460464439179041
0xd59e99927018b995ee9ad6b9003677f1e7393f8a,6.371492422344494
0xfb8aeceb6a63c595b01c728e362ea1bc0f8a5ab3,6.361555348189112
0x281975bf5d79c1e26b431a28d2059a1e750393c9,6.35831050952699
0x61947dc508a76d275deac048f2c657e6c3db2214,6.226946685272454
0xef54a9b6c0f75d3e29753d309d67370232c79004,6.22640636490354
0x24d734a75166e66000c8d7f12a173e41358e3cc1,6.174538140190338
0x9462f58b0ddeca8e8154a19754e6ff7958cdc403,6.158425295204733
0xc9e8212b505f7463b3356855d452cb0fa6e2b481,6.145083470933894
0x01a0f8f364c2fec07cfcdebd2980da3f950d0410,6.060305230172843
0x3b94e427c602cfb6c8f5188787b6842044e875e2,5.942373415555692
0x6fb34dc6febadd5cfcec48afdfdc44449debec48,5.755278909890277
0x780ad0cfd2292ced8eb44ba4a0ea2f70b4551c8b,5.725882357697003
0xd0b53c43d3e0b58909c38487aa0c3af7dfa2d8c0,5.657052480102062
0x26a22514d3ac0b05e2f4f04df96ef302ba434cbe,5.63677143612571
0xc48b8e56d0cc0334a9a9d532b3da3471455d5b6c,5.557180682054393
0x3bba937a4db82bfabe6aef7015a75e9f870533b7,5.439182511109057
0xe6971498cd7fc0df1532297ca8e397940dc237e5,5.4061730666816485
0x1fafb618033fb07d3a99704a47451971976cb586,5.389961996213946
0xce01c2c115c5f7d8c829e270bdfbd648da6b09b6,5.329833030288618
0x806388e04b7583a0148451a8ecd29a748b8fd584,5.3272450093069015
0xc16e8f5ce96515e5ffdc198f23293d75b42c3266,5.293919727488887
0x2e44a820d77b013afa75766953b2f819e33a19c1,5.20988070249507
0x14a0a9e3cbf0ff65afba891a4ba8bbf73df07987,5.055297316517838
0x86a7761ca35f607a9f5aac0cc6e45cc8d4afb667,5.049126483656687
0xf3b0f4411c77c60a132003dbc01d58fe137b75ae,5.03595376472206
0x8f9f67770c8cbfff7d5748d15996dc1cfb2fc5fc,4.996019568292122
0x95eec544a7cf2e6a65a71039d58823f4564a6319,4.974931319924577
0x4d0622404f4510b32a296c157ced7286e442ff28,4.973534154340566
0xb670359a3719b4de42baf5c548e5d53637b19b94,4.882152453328438
0x7759d0dbeab2270bea6f35679344d4d67b10cce9,4.882006837910377
0x03387d5015f88aea995e790f18ef7ff9dfa0943c,4.843529320710785
0xbc641f6c6957096857358cc70df3623715a2ae45,4.841617380766582
0x32bbc0b35a2ccc6a15eafe3ad91bccb0dbf1059e,4.793060204725071
0xca1fdf94db892d503dddf414643294ea7cfbd8dc,4.76833953655718
0x51e00f94118e91fcd233e85dda49085258a05ea2,4.759660875172826
0x5f763818b45f7bfb2f840f7c13152d1783c9da8d,4.74610788293178
0x658e0f8a4644719944655b59201bc0c77af9c002,4.703720262822301
0x151f6285d5f64e491ee5f2c059b1c0e15b12d4e0,4.687527195568396
0xd9fc24ce4a909047eb368aec53d7ce93bb729dd9,4.6673440965303765
0x9f87fd4314d100097223fe0cfb66132ea67fa730,4.628534622880753
0xbda23d50dc2a7f5730fff8175c8cd4667af815dd,4.61613291940701
0xde7e8fb53e3eba9d49cb0bfbb9a93ac63aed07be,4.562789829028883
0x7e86b2e9b9e6c0ee02b0200648d9fcf20557e3c5,4.483078609431407
0x5595f9e14a9a3b957d08e904939aa351e265c157,4.423235564065579
0x53d8edf6a54239eb785ec72213919fb6b6b73598,4.40835850492212
0xb3f09f6d5d1d22579383e56123b7c360f343e255,4.392665762921773
0x3116a992ba59a1f818f69fc9c80b519c2bb915b5,4.389250439324295
0x5d6ee40167b0fddad44f307d3d1ae6a58d6f4953,4.3124113107289075
0x957ee7a79cead5337746a468ece63c23bef8bd4f,4.304050733132785
0xc0e7dc00d7b898c5318a402873d0dd75eb217d2e,4.301861860039733
0x1f7112c065f02c857eca7a8c27e109b1e81dd294,4.260552463193289
0x38abd5912b5e2537b9e68abbd8d037d0e35eba0e,4.1845040431702545
0x991f6e4041edb2cb7dc3a75b0bff2288e7620f22,4.166897844159675
0x7a8feaadba4360697228aa9b2a5ebaa769f68905,4.115471179341911
0x7b2366996a64effe1af089fa64e9cf4361fddc6e,4.092182665967384
0x22510fe99f63ae03ba792c21a29ec10fd87cae08,4.017886021987515
0x963124cd39589ad8a9ec94ca6a23c063e79e76df,3.9906964643891745
0x4a95a1bd27bd98b4880a4ab38046bba479298065,3.9704474016516014
0x8022d66041075ac83d4cbea30a60a6002e3067e1,3.948225791642348
0x9d6e728423f16747289ea285ff66e75440a26cd2,3.9156507151125814
0x17242028566422ad605b1211c8a8574ba4cbb8be,3.887822960026879
0xd2f2f6b0f48e7a12496d8c9f7a2c18e6b76e49e0,3.884438863770726
0xd99b7858eabe8b48aee66742245f48f9533105bc,3.8673519980791196
0xb5c46131b4d8d13e4c0e476b9a2ea5b43945891e,3.850659811178925
0xffdabb051fe88529e7554c57ffd444abbf72259e,3.8193540893120557
0x8e0c72a714706f92a19c30edfbdf03c81f73875b,3.8153008108752298
0x3fddb5cf1e8e5696e1c76bf15f454e04cf161c66,3.7695500698139397
0x0b406cd4e0633d9b8ed24876bc9f404a96486e6e,3.7595081038744835
0xff995cb375ee6fced0d7d13cae394ca6d1cc0f7d,3.7544563106258306
0x16d1663a00d4d1a216e0baa84b0abc69ba35c156,3.751001769485346
0x00369b46cd0c232ff5dc1d376248c4954ce645ee,3.704082670417894
0xa0f8bd3ee367edf7b1079f3df108a8bc8ed183b9,3.630479614249402
0x1b84a7c124f7e4a267bff387a8c76863e0eae208,3.6268602244873396
0xfaaca6db387d3a2824ede72ddafa9857384c75ac,3.5978175984533727
0x4185371a574135501343a199fa85679b40b75b15,3.5895675199018426
0x1fa4823613fb2424cbdab225fc1eefe3bd293c84,3.583008748021167
0xb89b8702deac50254d002225b61286bc622d741e,3.54850291551806
0x433cfffea18b811017856e9659ada4e6b441312d,3.543330661423285
0x0b0355b311af02bcf628ccb4cf0cb192088e5c32,3.518799738404029
0xb88d3ade7e4231c97038f6d82475a233772ffc25,3.506447681825124
0xb347b5b99c49ce6c555071a1f0498c81511ad977,3.493607599783552
0xfbcf22da9eff8c059f1d637d21c3089769f7525a,3.487966769758587
0xdb012f63fcad8765fcd1514ba7fce621c5577892,3.4879611939812936
0xcd763667cd74543bd05c19386347441d3d3f6392,3.485215780664683
0x7ee5b3ca24c7e9a9463ca8d5ac2f85738c2f03bc,3.4504146712049404
0x3fc3e6514fd4925f55fb3ae17bbfbca2eb126608,3.43095308343082
0x88b79cf86f794b8b36924ed451c2f7bc0576a8df,3.367152427838266
0xa35365238b226d8c2db8925964bf45787539d232,3.3503756316786717
0x62ace6e511476adcc8635b92e457f604bd22ad32,3.339933880101205
0x496e11c7b4c1d0ccba2282213bf9f48528c1d8e7,3.3143901135681153
0x53c40473dcdfd927c4201ccfe24e314a7d7c3584,3.307040838503263
0x2d617f438116d107e07c49d61d4d7217bb924c2f,3.2610146219541365
0x7fb2eda1a56baec8a5f1764948d3b1de03059950,3.245562275981887
0x246f1158892117e911d2a5247f37e63f84072150,3.2375315014428834
0x4f9217a10ee4a6c3c1acd3f01f93af4804342cbf,3.224708166452521
0xc4754f7da715aa37c7075d8400713378aaaf4f30,3.211425449030064
0xd5431fecbb14f20f8ee68360b586d84d589f9f77,3.193204579816118
0xedc90f1ac0e0eedd7d700570a50a6f6cf494a4af,3.1628497141968226
0x25d56aca979398aca283611258eaf84de39c0d9d,3.13399134641648
0x10642e574a115e89ab52c39918ddcbd1c41997ce,3.074349454872529
0x097790d228a564cbc7012f082cbcbc28288397bd,3.034384770414372
0x073aba73177668ba1c6661a4ccddbf77dfc8809a,3.0188004160230797
0x862f26238d773fde4e29156f3bb7cf58ea4cd1af,3.013610554882431
0x0480b924a6f1018863e318af33c15f01619b7f2f,2.994705486911024
0x27ebbf89db8ad8b430de2fc71e4053f1fdf00703,2.9831849955412135
0x87c0c0a2d4b9e39a1b6b525a2832a3e080ed6640,2.974071932435112
0x87d594e2dec9b6221974ec21d1cc5527000e20e9,2.9493954807684535
0xdef090607c0628eb1c36be11038e68e0d34d44d5,2.9458444914571267
0xbd82adac8a20ecee45950ed996797324bc4448e5,2.9170479398677625
0x7a601f344f1c7353ebe5cc0f6f8bcc3e7aae143a,2.909232222189293
0xba60bf5dc9c4a4823ca135d1c06a59547eb018f1,2.88770106313786
0x45b14b5d5c536c3faba451a1ba53387dcddfcf2f,2.886908190237295
0x789a9fe9d50ecf6f16022b93ba90b65a4a04bf5d,2.8710793344174124
0xe42d7c1f005abfe238808087f60b27eb84076c62,2.870378149553858
0x9cbef581b10b68f787ab27bfd22d765d3796f4c6,2.850084472232631
0xac59f71c383de1ef94802676f72f1bae3d7d3029,2.846558718166563
0x6c471deb9af02466f2b6b23ad70890c94f199f80,2.810987216934697
0xe4f077bf767a57ae9aad77b0ab54cbde0bede65a,2.7959697449061753
0x1e068f7a77434ec4ff313b087a55ab3b50174ed1,2.789860008469477
0x18a428ce0c31584a21cf8cefdb8849d8013e1994,2.7247554786493096
0xa98e8ae532407d49a40da7ec3fce1fc9973d40a0,2.67714391296089
0x3e7dd7df9c1ffd12b8ecd94a27472bdc4d87ab7e,2.642391458873467
0xb126afa1075bbfbbe49e8321c6016f9b7ce5ca13,2.593973383663457
0x75d7b98b1c4bec2444c5a26de608b55f56ff9faa,2.589883430141147
0x0932ae988609c990890cf4fa74ee3fa9ab092944,2.5877983043172663
