token_type,token_address,receiver,value,id
erc20,0xaE96fF08771a109dc6650a1BdCa62F2d558E40af,0x53461E4fddcC1385f1256Ae24ce3505Be664f249,89.8890204095865,
erc20,0xaE96fF08771a109dc6650a1BdCa62F2d558E40af,0x7b2366996A64effE1aF089fA64e9cf4361FddC6e,20.37637249676114,
erc20,0xaE96fF08771a109dc6650a1BdCa62F2d558E40af,0x4aE958B4dE0e6f21d51e73625fb9D5E0C3B0985f,17.17910635706305,
erc20,0xaE96fF08771a109dc6650a1BdCa62F2d558E40af,0x564B1a055D9caaaFF7435dcE6B5F6E522b27dE7d,11.060888425169438,
erc20,0xaE96fF08771a109dc6650a1BdCa62F2d558E40af,0xeD5e679d74273Ca5C319DAc2229f2e87E20903Ea,6.118899323292237,
erc20,0xaE96fF08771a109dc6650a1BdCa62F2d558E40af,0xd95aB69ca45EbF9d8b0b097D7A3817CE77cED518,5.943422902353137,
erc20,0xaE96fF08771a109dc6650a1BdCa62F2d558E40af,0xE5350E927B904FdB4d2AF55C566E269BB3df1941,3.7496150739092085,
erc20,0xaE96fF08771a109dc6650a1BdCa62F2d558E40af,0x4718fc7E40092A9d5FC584699AEA1AA4c6f63D33,3.439517930834407,
erc20,0xaE96fF08771a109dc6650a1BdCa62F2d558E40af,0x73a6A002B9538F636FbfE6bfB8b7440b8b3A510E,2.999201789444305,
erc20,0xaE96fF08771a109dc6650a1BdCa62F2d558E40af,0x6d0BBe84eBa47434a0004fc65797B87eF1C913b7,2.57905823238046,
erc20,0xaE96fF08771a109dc6650a1BdCa62F2d558E40af,0x7338afb07db145220849B04A45243956f20B14d9,2.4480927882530454,
erc20,0xaE96fF08771a109dc6650a1BdCa62F2d558E40af,0x72b40Caa258c237c6F5947E291650808B913e9fC,1.3205523894322444,
erc20,0xaE96fF08771a109dc6650a1BdCa62F2d558E40af,0xFc7e2b665062B127047171eBb5000d53880Bc88c,1.2390379533147922,
erc20,0xaE96fF08771a109dc6650a1BdCa62F2d558E40af,0xa669070D106E96CC2390523E9745B425a1b3a0E0,2.066261738776516,
erc20,0xaE96fF08771a109dc6650a1BdCa62F2d558E40af,0x4c46f9a3Da4F7F2911e29dae334ebCf09101a669,1.9948934989878109,
erc20,0xaE96fF08771a109dc6650a1BdCa62F2d558E40af,0xE107a20CE3836329a3C310E9A2DA812CFB177F72,0.9115017036061003,
erc20,0xaE96fF08771a109dc6650a1BdCa62F2d558E40af,0x1eccd61c9fa53a8D2e823A26cD72A7efD7D0E92e,1.416833034774755,
erc20,0xaE96fF08771a109dc6650a1BdCa62F2d558E40af,0x7Fe978F80ed1830367Db86AdEFe305e58777B602,1.2349433475296245,
erc20,0xaE96fF08771a109dc6650a1BdCa62F2d558E40af,0xB64cAa9388ADE265084293E552632D624Df1F7c3,1.0904478640851967,
erc20,0xaE96fF08771a109dc6650a1BdCa62F2d558E40af,0xC84350BcE9259D11f7518564520c9D3d6DDe3871,0.5600655102750048,
erc20,0xaE96fF08771a109dc6650a1BdCa62F2d558E40af,0x0e61dae710688C22d8f6D0C3Fdd1735d27dDff8f,0.9965119006345919,
erc20,0xaE96fF08771a109dc6650a1BdCa62F2d558E40af,0x592677809F71980a25836B326686e55B013108a1,0.9668005763363186,
erc20,0xaE96fF08771a109dc6650a1BdCa62F2d558E40af,0xd2F2f6b0F48e7a12496D8C9f7A2C18e6b76e49e0,0.957753407510268,
erc20,0xaE96fF08771a109dc6650a1BdCa62F2d558E40af,0xA41F3ACD3f6549D929674283C1C37b09B4EC27Ff,0.9256363547143409,
erc20,0xaE96fF08771a109dc6650a1BdCa62F2d558E40af,0xe649EDCB64ea6512A95b150dA18bfD20C84bC549,0.8919230521937935,
erc20,0xaE96fF08771a109dc6650a1BdCa62F2d558E40af,0x531A5Ef1f48834cbaADCffe8c4e7Dd0D51dB9EDF,0.8251422498850223,
erc20,0xaE96fF08771a109dc6650a1BdCa62F2d558E40af,0x42929deB1c01e8B2D1466C5572E517B4456e4AC2,0.7538807152662955,
erc20,0xaE96fF08771a109dc6650a1BdCa62F2d558E40af,0x6314Ec8d6bCB8cE2344eB462610ac21692a81f79,0.741319932585367,
erc20,0xaE96fF08771a109dc6650a1BdCa62F2d558E40af,0x0b0E1670e2a5cfb56898760403C912402c9e597a,0.7351096338607692,
erc20,0xaE96fF08771a109dc6650a1BdCa62F2d558E40af,0xaEBCc707edac413af8782c5bB1A29A6B2d904719,0.6202330007521457,
erc20,0xaE96fF08771a109dc6650a1BdCa62F2d558E40af,0xA77d0868A5604D3B525Cd323cA4cB04D6d11F279,0.5897802937376556,
erc20,0xaE96fF08771a109dc6650a1BdCa62F2d558E40af,0xCba1A275e2D858EcffaF7a87F606f74B719a8A93,0.5844493439376712,
erc20,0xaE96fF08771a109dc6650a1BdCa62F2d558E40af,0x7df6C4aA3144d6f5335f49bF8383f3deE6ca7334,0.5692616078249978,
erc20,0xaE96fF08771a109dc6650a1BdCa62F2d558E40af,0x82d8d99955e38239d865A9dd0D44EF5DD06bA99c,0.5509973757796934,
erc20,0xaE96fF08771a109dc6650a1BdCa62F2d558E40af,0x22866c5c7F2b5475Cff41465C53aA813b4c22B13,0.28502448061785246,
erc20,0xaE96fF08771a109dc6650a1BdCa62F2d558E40af,0x349Fa05334c0A0eDc9D34aCf088F8b85C87ED9b7,0.5139018259209907,
erc20,0xaE96fF08771a109dc6650a1BdCa62F2d558E40af,0x87885AaEEdED51C7e3858a782644F5d89759f245,0.5043852516338757,
erc20,0xaE96fF08771a109dc6650a1BdCa62F2d558E40af,0x097790D228a564CBC7012F082CbCbc28288397BD,0.4931357507502995,
erc20,0xaE96fF08771a109dc6650a1BdCa62F2d558E40af,0x465b357Bbac5F6f3BC78669Db6980f9Eaa21D0C2,0.4692582035091997,
erc20,0xaE96fF08771a109dc6650a1BdCa62F2d558E40af,0xb3F09f6D5D1d22579383e56123B7C360F343e255,0.44861825814550305,
erc20,0xaE96fF08771a109dc6650a1BdCa62F2d558E40af,0xB1C120957a5b5C45A15fd6e5E17f5A2B70bF49d0,0.20979932805338244,
erc20,0xaE96fF08771a109dc6650a1BdCa62F2d558E40af,0xf740094c0974cAFc66a99d397Cebb0012551Ad33,0.4267159278754813,
erc20,0xaE96fF08771a109dc6650a1BdCa62F2d558E40af,0x10bF46c783e12b63766Dc07a71408b44d8D3621E,0.4238799085902449,
erc20,0xaE96fF08771a109dc6650a1BdCa62F2d558E40af,0x596A7F60a430d3ea672EbD0268CD414A6607B463,0.41713728659468857,
erc20,0xaE96fF08771a109dc6650a1BdCa62F2d558E40af,0x59962c3078852Ff7757babf525F90CDffD3FdDf0,0.3979425529370062,
erc20,0xaE96fF08771a109dc6650a1BdCa62F2d558E40af,0x7AA1feD31FF356dBA66f551c232b5770442b41Aa,0.35253683413119186,
erc20,0xaE96fF08771a109dc6650a1BdCa62F2d558E40af,0x48563b586c509FAEa52e17CC42F83f14b1D3759b,0.34987537364435234,
erc20,0xaE96fF08771a109dc6650a1BdCa62F2d558E40af,0xB15F67621Eb58f12865E327edf0c850bD75a0b57,0.30631795931085554,
erc20,0xaE96fF08771a109dc6650a1BdCa62F2d558E40af,0x4a7fD8f063A6EbA78F731f562a5a1E9fBB3313Bb,0.30336703142962257,
erc20,0xaE96fF08771a109dc6650a1BdCa62F2d558E40af,0x0079CE80043EDc3325598e4A3b6293ab779bf174,0.2738192062062294,
erc20,0xaE96fF08771a109dc6650a1BdCa62F2d558E40af,0x6B92686c40747C85809a6772D0eda8e22a77C60c,0.24697658121165683,
erc20,0xaE96fF08771a109dc6650a1BdCa62F2d558E40af,0xdc308F2d2f00889041e74B9C3d6e6B8Ad57d81de,0.1309859410097568,
erc20,0xaE96fF08771a109dc6650a1BdCa62F2d558E40af,0xD4e84e1A4907190e3F9718adfbd1f00B0b9BE7d8,0.23860445618259893,
